Id,Coordinates,Order,Distance,Time
3555,"[[0, 0], [112, 26], [127, 24], [136, 10], [62, 1], [37, 26], [100, 4], [1, 7], [10, 20], [27, 26], [12, 8], [37, 26], [14, 28], [91, 8], [20, 20], [19, 3], [130, 9], [28, 12], [127, 2], [82, 7], [136, 17], [0, 0]]","[0, 7, 10, 14, 9, 5, 11, 12, 8, 17, 19, 13, 1, 2, 20, 3, 16, 18, 6, 4, 15, 21]",368.1390808706263,16.752524852752686
3556,"[[0, 0], [14, 42], [44, 49], [18, 73], [35, 42], [41, 74], [8, 17], [11, 48], [7, 36], [16, 43], [12, 39], [35, 43], [22, 32], [10, 20], [48, 16], [36, 36], [43, 13], [18, 18], [11, 10], [8, 68], [24, 36], [0, 0]]","[0, 6, 13, 12, 20, 9, 1, 10, 8, 7, 19, 3, 5, 2, 11, 4, 15, 14, 16, 17, 18, 21]",255.4390335612743,17.246923685073853
3557,"[[0, 0], [101, 79], [190, 99], [17, 132], [131, 96], [95, 27], [134, 71], [94, 17], [112, 132], [109, 13], [22, 111], [51, 121], [27, 129], [50, 23], [99, 81], [105, 17], [153, 17], [15, 48], [104, 133], [186, 97], [38, 40], [0, 0]]","[0, 17, 20, 13, 7, 15, 9, 16, 1, 14, 8, 18, 11, 12, 3, 10, 4, 19, 2, 6, 5, 21]",845.4801716185613,14.30657958984375
3558,"[[0, 0], [51, 69], [66, 107], [40, 58], [58, 63], [89, 111], [41, 108], [16, 51], [16, 30], [30, 4], [65, 38], [30, 119], [69, 20], [38, 57], [55, 61], [119, 88], [136, 92], [73, 103], [137, 23], [131, 13], [66, 94], [0, 0]]","[0, 9, 13, 3, 14, 4, 20, 2, 17, 5, 15, 16, 18, 19, 12, 10, 1, 6, 11, 7, 8, 21]",605.9983957810953,16.460017204284668
3559,"[[0, 0], [9, 64], [10, 10], [7, 9], [6, 87], [1, 2], [5, 21], [8, 31], [4, 74], [1, 59], [5, 77], [6, 55], [2, 55], [9, 87], [2, 45], [6, 37], [8, 20], [9, 57], [3, 79], [4, 26], [5, 27], [0, 0]]","[0, 5, 3, 2, 16, 6, 19, 20, 7, 15, 11, 17, 1, 8, 10, 13, 4, 18, 9, 12, 14, 21]",189.34577674741575,15.321069240570068
3560,"[[0, 0], [123, 96], [36, 29], [24, 36], [117, 164], [33, 16], [80, 37], [33, 55], [122, 76], [23, 132], [23, 67], [21, 154], [79, 167], [7, 75], [92, 26], [87, 128], [110, 160], [35, 135], [38, 138], [10, 106], [75, 141], [0, 0]]","[0, 3, 7, 10, 13, 19, 9, 11, 18, 17, 20, 12, 16, 4, 15, 1, 8, 14, 6, 2, 5, 21]",597.6663691989061,13.348756313323976
3561,"[[0, 0], [128, 35], [23, 25], [118, 26], [57, 35], [20, 1], [55, 13], [102, 23], [82, 27], [136, 25], [48, 15], [50, 28], [15, 36], [56, 33], [67, 30], [100, 19], [92, 8], [136, 15], [47, 30], [62, 29], [95, 29], [0, 0]]","[0, 12, 2, 18, 11, 13, 4, 19, 14, 8, 20, 7, 3, 1, 9, 17, 15, 16, 6, 10, 5, 21]",338.6555189606965,15.82847547531128
3562,"[[0, 0], [66, 81], [36, 53], [40, 60], [78, 25], [82, 36], [72, 40], [51, 140], [79, 109], [64, 14], [62, 129], [101, 25], [84, 58], [7, 99], [94, 68], [91, 49], [71, 4], [102, 141], [64, 109], [48, 54], [102, 102], [0, 0]]","[0, 2, 3, 19, 6, 5, 4, 9, 16, 11, 15, 12, 14, 1, 18, 8, 20, 17, 10, 7, 13, 21]",603.2569629027814,13.705333948135376
3563,"[[0, 0], [85, 98], [83, 122], [120, 14], [26, 123], [139, 82], [47, 52], [35, 112], [22, 26], [37, 112], [76, 112], [131, 24], [80, 21], [42, 83], [14, 37], [140, 42], [130, 50], [142, 76], [146, 73], [19, 84], [141, 45], [0, 0]]","[0, 8, 14, 6, 13, 19, 4, 7, 9, 10, 2, 1, 5, 17, 18, 16, 20, 15, 11, 3, 12, 21]",538.0581775133583,16.88728141784668
3564,"[[0, 0], [49, 94], [47, 119], [24, 7], [58, 89], [35, 45], [7, 94], [57, 56], [70, 38], [26, 80], [89, 22], [23, 93], [13, 90], [44, 105], [4, 114], [56, 8], [87, 79], [59, 89], [36, 99], [24, 82], [91, 22], [0, 0]]","[0, 3, 5, 9, 19, 11, 12, 6, 14, 18, 13, 2, 1, 17, 4, 16, 7, 8, 10, 20, 15, 21]",460.1524997557236,15.55251121520996
3565,"[[0, 0], [12, 10], [139, 66], [10, 87], [31, 81], [114, 131], [13, 76], [130, 124], [53, 20], [110, 18], [55, 27], [13, 106], [89, 14], [18, 134], [56, 104], [64, 58], [15, 43], [55, 104], [63, 76], [8, 127], [136, 61], [0, 0]]","[0, 6, 3, 11, 19, 13, 18, 15, 10, 8, 12, 9, 20, 2, 7, 5, 14, 17, 4, 16, 1, 21]",649.8508250489896,14.960367202758787
3566,"[[0, 0], [126, 32], [26, 42], [103, 34], [42, 5], [27, 35], [6, 6], [159, 44], [107, 3], [151, 29], [4, 1], [111, 5], [51, 29], [189, 42], [69, 41], [118, 11], [165, 17], [93, 39], [69, 9], [46, 15], [101, 36], [0, 0]]","[0, 10, 6, 5, 2, 12, 14, 17, 20, 3, 1, 15, 11, 8, 9, 7, 13, 16, 18, 19, 4, 21]",501.9011332134893,15.676045417785645
3567,"[[0, 0], [35, 52], [38, 30], [2, 37], [4, 27], [11, 33], [17, 26], [46, 29], [9, 43], [75, 37], [63, 53], [80, 24], [1, 29], [55, 42], [77, 48], [77, 1], [80, 56], [64, 35], [37, 40], [51, 36], [5, 24], [0, 0]]","[0, 20, 4, 12, 3, 8, 5, 6, 2, 7, 19, 13, 14, 16, 10, 1, 18, 17, 9, 11, 15, 21]",353.7984339668138,17.73039197921753
3568,"[[0, 0], [60, 71], [3, 28], [51, 82], [49, 172], [50, 61], [100, 121], [49, 127], [42, 105], [26, 39], [36, 117], [49, 25], [69, 113], [33, 147], [67, 136], [59, 18], [40, 128], [6, 27], [6, 100], [87, 101], [82, 2], [0, 0]]","[0, 9, 11, 15, 20, 5, 1, 3, 8, 10, 16, 7, 12, 19, 6, 14, 4, 13, 18, 2, 17, 21]",600.5380217778762,14.99380660057068
3569,"[[0, 0], [19, 25], [8, 73], [12, 24], [20, 63], [18, 126], [15, 97], [27, 113], [12, 88], [21, 29], [10, 95], [26, 1], [26, 80], [24, 76], [16, 115], [8, 6], [14, 54], [7, 75], [28, 81], [4, 120], [12, 27], [0, 0]]","[0, 15, 3, 20, 9, 4, 13, 12, 18, 8, 10, 6, 14, 19, 5, 7, 17, 2, 16, 1, 11, 21]",331.7330748308596,15.453702688217165
3570,"[[0, 0], [52, 13], [160, 51], [179, 31], [71, 15], [166, 49], [82, 9], [144, 48], [185, 13], [172, 38], [28, 29], [191, 53], [43, 25], [15, 16], [191, 5], [79, 11], [74, 43], [61, 33], [59, 15], [32, 49], [140, 21], [0, 0]]","[0, 13, 10, 12, 1, 18, 4, 15, 6, 7, 2, 5, 9, 11, 3, 14, 8, 20, 16, 17, 19, 21]",521.2745011610931,15.760685682296751
3571,"[[0, 0], [5, 30], [13, 50], [4, 74], [18, 49], [15, 80], [1, 15], [3, 39], [12, 7], [11, 74], [14, 66], [21, 68], [17, 33], [14, 85], [15, 80], [20, 7], [14, 81], [9, 38], [8, 47], [10, 26], [15, 68], [0, 0]]","[0, 8, 15, 19, 1, 17, 7, 18, 2, 10, 20, 9, 3, 13, 16, 14, 5, 11, 4, 12, 6, 21]",219.6166156321756,13.776278018951416
3572,"[[0, 0], [14, 173], [19, 83], [33, 154], [30, 97], [29, 83], [66, 59], [65, 161], [52, 174], [7, 173], [45, 143], [70, 147], [43, 123], [46, 130], [61, 41], [60, 26], [13, 6], [30, 108], [49, 47], [35, 179], [14, 135], [0, 0]]","[0, 16, 15, 14, 18, 6, 5, 4, 17, 12, 13, 10, 11, 7, 8, 19, 1, 9, 3, 20, 2, 21]",524.8844857697777,18.246766090393063
3573,"[[0, 0], [93, 10], [12, 34], [66, 64], [57, 77], [54, 97], [25, 70], [17, 68], [29, 124], [1, 5], [9, 166], [14, 30], [69, 17], [57, 126], [65, 127], [92, 95], [97, 113], [3, 122], [80, 48], [20, 120], [81, 169], [0, 0]]","[0, 9, 11, 2, 7, 6, 12, 1, 18, 15, 16, 13, 8, 19, 17, 10, 20, 14, 5, 4, 3, 21]",699.030453963686,15.106532335281372
3574,"[[0, 0], [25, 18], [44, 21], [18, 11], [14, 18], [53, 16], [39, 31], [64, 17], [31, 16], [1, 27], [47, 25], [70, 18], [41, 18], [52, 12], [44, 18], [47, 28], [47, 36], [23, 7], [5, 26], [8, 22], [40, 26], [0, 0]]","[0, 3, 17, 12, 14, 2, 10, 15, 20, 6, 16, 11, 7, 5, 13, 8, 1, 4, 19, 18, 9, 21]",215.9185078934713,15.245407819747925
3575,"[[0, 0], [29, 50], [2, 12], [9, 74], [45, 82], [41, 42], [20, 32], [34, 27], [22, 44], [33, 28], [31, 75], [43, 22], [17, 54], [42, 46], [3, 55], [44, 30], [13, 36], [44, 44], [44, 55], [43, 38], [39, 38], [0, 0]]","[0, 2, 16, 8, 1, 12, 14, 3, 10, 4, 18, 13, 17, 5, 20, 19, 15, 11, 7, 9, 6, 21]",273.4281766047108,13.953482866287231
3576,"[[0, 0], [55, 41], [13, 128], [54, 64], [8, 103], [93, 81], [77, 9], [41, 11], [47, 23], [45, 6], [92, 24], [6, 51], [61, 68], [55, 51], [35, 95], [40, 108], [40, 113], [7, 109], [31, 91], [26, 66], [73, 82], [0, 0]]","[0, 9, 7, 8, 1, 13, 3, 12, 20, 5, 10, 6, 19, 18, 14, 15, 16, 2, 17, 4, 11, 21]",518.5525163434968,13.435154676437378
3577,"[[0, 0], [44, 91], [10, 11], [64, 1], [9, 88], [16, 37], [76, 90], [61, 88], [18, 52], [43, 66], [75, 49], [5, 118], [45, 131], [23, 82], [30, 116], [18, 121], [31, 121], [30, 119], [5, 132], [62, 15], [22, 120], [0, 0]]","[0, 2, 5, 8, 1, 7, 6, 10, 19, 3, 9, 13, 15, 20, 17, 14, 16, 12, 18, 11, 4, 21]",569.9704925568833,15.118221282958984
3578,"[[0, 0], [87, 27], [31, 23], [79, 92], [101, 17], [14, 53], [58, 35], [55, 13], [86, 28], [63, 58], [34, 70], [74, 82], [102, 5], [89, 26], [7, 32], [44, 74], [7, 78], [101, 74], [32, 98], [64, 62], [10, 45], [0, 0]]","[0, 14, 20, 5, 10, 15, 19, 9, 6, 7, 8, 1, 13, 12, 4, 17, 3, 11, 18, 16, 2, 21]",511.2524426823496,14.323280334472656
3579,"[[0, 0], [33, 12], [1, 5], [1, 69], [14, 64], [162, 20], [41, 89], [71, 21], [161, 6], [38, 37], [157, 77], [111, 30], [65, 70], [80, 76], [166, 73], [26, 10], [136, 7], [8, 45], [34, 34], [77, 56], [70, 55], [0, 0]]","[0, 2, 18, 9, 17, 3, 4, 6, 12, 13, 20, 19, 11, 16, 8, 5, 14, 10, 7, 1, 15, 21]",592.5420461537403,14.098132371902466
3580,"[[0, 0], [13, 78], [4, 77], [12, 18], [18, 191], [14, 137], [19, 165], [10, 31], [10, 31], [14, 191], [18, 195], [1, 123], [14, 131], [2, 74], [13, 141], [9, 82], [14, 113], [12, 49], [11, 102], [1, 133], [19, 59], [0, 0]]","[0, 3, 7, 8, 17, 20, 1, 15, 18, 16, 12, 5, 14, 6, 4, 9, 10, 19, 11, 2, 13, 21]",407.7433241589837,15.389966249465942
3581,"[[0, 0], [38, 56], [39, 76], [44, 10], [69, 9], [72, 86], [58, 74], [9, 76], [49, 43], [18, 46], [33, 59], [17, 14], [66, 52], [21, 15], [74, 68], [10, 17], [20, 1], [14, 19], [5, 74], [44, 51], [3, 84], [0, 0]]","[0, 11, 13, 16, 3, 4, 8, 19, 1, 10, 12, 14, 5, 6, 2, 7, 20, 18, 9, 17, 15, 21]",392.1911176971154,16.62360167503357
3582,"[[0, 0], [50, 14], [35, 9], [9, 5], [53, 8], [68, 3], [9, 2], [9, 3], [69, 12], [60, 8], [72, 14], [72, 4], [54, 1], [61, 10], [41, 14], [10, 14], [68, 8], [69, 3], [67, 11], [9, 14], [29, 12], [0, 0]]","[0, 19, 15, 20, 14, 1, 4, 9, 13, 18, 8, 10, 16, 11, 17, 5, 12, 2, 3, 7, 6, 21]",175.09580445112636,14.592213869094849
3583,"[[0, 0], [17, 60], [50, 15], [57, 23], [62, 39], [13, 53], [27, 28], [31, 51], [8, 23], [9, 20], [35, 45], [27, 11], [13, 5], [52, 41], [28, 75], [40, 74], [41, 39], [41, 52], [2, 30], [15, 54], [25, 6], [0, 0]]","[0, 12, 20, 11, 6, 10, 17, 13, 4, 3, 2, 16, 7, 19, 1, 14, 15, 5, 18, 8, 9, 21]",317.0230259473178,14.124269247055054
3584,"[[0, 0], [7, 53], [6, 170], [2, 39], [21, 140], [5, 95], [19, 144], [20, 71], [25, 48], [22, 150], [19, 18], [10, 28], [15, 113], [22, 68], [14, 85], [1, 147], [11, 11], [8, 26], [17, 148], [17, 165], [22, 140], [0, 0]]","[0, 11, 17, 3, 1, 13, 7, 14, 12, 4, 20, 6, 18, 9, 19, 2, 15, 5, 8, 10, 16, 21]",383.7727822838441,14.71397829055786
3585,"[[0, 0], [96, 119], [141, 94], [155, 89], [11, 87], [179, 138], [87, 62], [46, 147], [138, 116], [49, 154], [42, 73], [19, 150], [172, 153], [16, 61], [95, 125], [49, 131], [123, 33], [55, 15], [51, 128], [88, 114], [88, 62], [0, 0]]","[0, 17, 6, 20, 1, 14, 19, 18, 15, 7, 9, 11, 4, 13, 10, 8, 12, 5, 3, 2, 16, 21]",838.8625634791377,15.150830507278442
3586,"[[0, 0], [68, 45], [80, 71], [40, 106], [69, 18], [5, 95], [122, 22], [43, 86], [11, 35], [5, 86], [40, 68], [121, 17], [52, 78], [47, 52], [118, 105], [116, 23], [122, 77], [112, 60], [90, 24], [90, 59], [73, 14], [0, 0]]","[0, 8, 10, 12, 7, 3, 5, 9, 13, 1, 19, 2, 14, 16, 17, 6, 11, 15, 18, 20, 4, 21]",564.9725605536786,14.65886688232422
3587,"[[0, 0], [53, 58], [56, 60], [8, 31], [17, 75], [20, 146], [75, 133], [24, 52], [74, 78], [53, 20], [40, 186], [16, 63], [51, 3], [5, 54], [43, 48], [1, 151], [45, 94], [38, 99], [37, 133], [36, 1], [44, 18], [0, 0]]","[0, 3, 13, 4, 11, 7, 16, 17, 18, 5, 15, 10, 6, 8, 2, 1, 14, 9, 20, 12, 19, 21]",555.442507999668,12.361701488494871
3588,"[[0, 0], [59, 189], [23, 101], [13, 34], [3, 48], [44, 146], [11, 138], [18, 95], [46, 149], [4, 182], [8, 104], [56, 116], [38, 77], [7, 87], [2, 7], [60, 48], [54, 5], [67, 129], [2, 19], [22, 49], [36, 154], [0, 0]]","[0, 14, 18, 3, 4, 19, 12, 7, 2, 10, 13, 6, 20, 8, 5, 9, 1, 17, 11, 15, 16, 21]",620.6129155596261,15.780404329299929
3589,"[[0, 0], [14, 153], [20, 32], [14, 2], [16, 50], [17, 14], [2, 117], [9, 126], [15, 52], [18, 77], [23, 177], [14, 37], [12, 101], [11, 142], [12, 81], [16, 23], [12, 168], [14, 168], [21, 36], [16, 161], [10, 62], [0, 0]]","[0, 3, 5, 15, 2, 18, 4, 8, 20, 14, 6, 7, 13, 1, 19, 16, 17, 10, 12, 9, 11, 21]",384.543893083892,15.373151779174805
3590,"[[0, 0], [88, 136], [10, 32], [65, 24], [113, 7], [105, 24], [38, 79], [72, 13], [90, 61], [63, 59], [79, 141], [7, 142], [61, 26], [18, 24], [116, 40], [87, 86], [84, 48], [8, 1], [33, 74], [64, 24], [111, 98], [0, 0]]","[0, 13, 2, 9, 16, 8, 15, 20, 1, 10, 11, 6, 18, 12, 19, 3, 14, 5, 4, 7, 17, 21]",660.2826561507596,13.775191307067873
3591,"[[0, 0], [20, 21], [50, 11], [84, 55], [31, 50], [50, 11], [4, 54], [113, 3], [127, 24], [106, 44], [131, 36], [5, 55], [127, 42], [53, 48], [9, 39], [112, 1], [5, 43], [107, 1], [133, 37], [108, 32], [82, 5], [0, 0]]","[0, 14, 16, 6, 11, 4, 13, 3, 9, 19, 12, 18, 10, 8, 7, 15, 17, 20, 2, 5, 1, 21]",369.39097897242834,19.50395464897156
3592,"[[0, 0], [6, 27], [23, 74], [34, 4], [11, 159], [14, 43], [27, 116], [20, 128], [7, 76], [4, 161], [25, 88], [23, 96], [28, 106], [5, 60], [6, 131], [20, 127], [15, 60], [15, 21], [17, 149], [33, 88], [12, 160], [0, 0]]","[0, 17, 1, 5, 13, 8, 10, 11, 12, 6, 15, 7, 18, 4, 20, 9, 14, 19, 2, 16, 3, 21]",403.91148195649976,15.847293376922607
3593,"[[0, 0], [40, 121], [41, 45], [4, 7], [53, 19], [36, 112], [37, 9], [27, 100], [2, 48], [22, 110], [37, 54], [7, 118], [25, 17], [44, 68], [44, 6], [44, 122], [19, 168], [33, 64], [22, 9], [10, 185], [38, 20], [0, 0]]","[0, 18, 12, 20, 6, 14, 4, 2, 10, 17, 13, 7, 9, 5, 1, 15, 16, 19, 11, 8, 3, 21]",473.5636576881853,15.01522660255432
3594,"[[0, 0], [115, 25], [165, 54], [156, 17], [151, 64], [26, 75], [101, 20], [84, 60], [47, 73], [119, 84], [68, 68], [36, 41], [164, 59], [133, 18], [129, 17], [73, 4], [63, 90], [83, 53], [105, 30], [13, 41], [141, 43], [0, 0]]","[0, 19, 11, 5, 8, 16, 10, 7, 17, 1, 14, 13, 3, 20, 2, 12, 4, 9, 18, 6, 15, 21]",563.2974701755795,13.453011274337769
3595,"[[0, 0], [69, 9], [45, 2], [25, 13], [18, 15], [60, 18], [65, 17], [61, 14], [30, 5], [13, 9], [34, 4], [27, 7], [40, 18], [40, 7], [17, 15], [68, 19], [31, 15], [18, 4], [14, 8], [78, 8], [71, 16], [0, 0]]","[0, 9, 18, 17, 11, 8, 16, 3, 4, 14, 12, 5, 7, 6, 15, 20, 19, 1, 2, 13, 10, 21]",212.49479402958627,16.674002647399902
3596,"[[0, 0], [45, 62], [12, 26], [45, 25], [19, 111], [1, 18], [27, 7], [21, 109], [21, 39], [12, 19], [16, 6], [46, 19], [35, 56], [6, 118], [11, 75], [13, 47], [22, 45], [4, 29], [49, 60], [24, 7], [46, 95], [0, 0]]","[0, 9, 5, 17, 2, 8, 16, 12, 1, 18, 20, 7, 4, 13, 14, 15, 3, 11, 6, 19, 10, 21]",355.79485273920045,16.701775550842285
3597,"[[0, 0], [24, 93], [8, 108], [17, 108], [13, 93], [15, 90], [48, 20], [30, 11], [17, 1], [17, 65], [11, 113], [36, 52], [39, 85], [1, 27], [41, 94], [47, 18], [25, 101], [4, 91], [26, 55], [31, 31], [28, 28], [0, 0]]","[0, 8, 7, 20, 19, 15, 6, 11, 18, 5, 4, 17, 2, 10, 3, 16, 1, 14, 12, 9, 13, 21]",344.79986634734365,14.749908924102783
3598,"[[0, 0], [10, 32], [7, 27], [31, 13], [3, 50], [19, 24], [53, 8], [6, 35], [54, 13], [32, 42], [46, 28], [66, 51], [33, 56], [31, 47], [59, 54], [71, 15], [51, 56], [47, 24], [52, 15], [1, 52], [57, 58], [0, 0]]","[0, 2, 1, 7, 19, 4, 9, 13, 12, 16, 20, 14, 11, 10, 17, 18, 8, 15, 6, 3, 5, 21]",292.69374134883554,16.217690229415894
3599,"[[0, 0], [27, 4], [2, 49], [5, 34], [13, 38], [23, 13], [16, 2], [25, 30], [1, 19], [25, 28], [35, 47], [37, 60], [22, 45], [36, 59], [5, 67], [16, 36], [11, 46], [24, 72], [32, 49], [3, 50], [12, 54], [0, 0]]","[0, 6, 1, 5, 9, 7, 15, 4, 2, 19, 16, 12, 18, 10, 13, 11, 17, 14, 20, 3, 8, 21]",240.34415310942524,15.946341037750244
3600,"[[0, 0], [23, 41], [53, 4], [8, 63], [11, 34], [55, 40], [130, 5], [25, 91], [86, 50], [27, 15], [138, 102], [140, 43], [70, 101], [71, 147], [32, 82], [62, 5], [42, 35], [70, 13], [68, 2], [13, 51], [130, 53], [0, 0]]","[0, 4, 1, 19, 3, 7, 14, 12, 13, 10, 20, 11, 6, 18, 15, 2, 17, 8, 5, 16, 9, 21]",631.9894054094697,16.956308126449585
3601,"[[0, 0], [47, 92], [25, 65], [14, 118], [50, 97], [27, 66], [56, 170], [3, 172], [21, 20], [55, 158], [44, 147], [52, 31], [7, 160], [7, 120], [37, 15], [38, 150], [21, 74], [57, 113], [10, 5], [6, 45], [10, 134], [0, 0]]","[0, 18, 8, 14, 11, 2, 5, 1, 4, 17, 10, 15, 9, 6, 7, 12, 20, 13, 3, 16, 19, 21]",479.2236195998297,16.67302918434143
3602,"[[0, 0], [18, 46], [3, 27], [4, 50], [12, 26], [58, 29], [39, 5], [4, 30], [57, 49], [18, 10], [3, 38], [46, 38], [58, 44], [54, 11], [60, 35], [53, 15], [28, 32], [36, 3], [2, 15], [20, 24], [7, 41], [0, 0]]","[0, 18, 2, 7, 10, 20, 3, 1, 4, 9, 17, 6, 13, 15, 5, 14, 12, 8, 11, 16, 19, 21]",260.2058188317829,18.86352252960205
3603,"[[0, 0], [25, 2], [22, 36], [7, 122], [22, 36], [10, 25], [12, 120], [15, 51], [2, 53], [9, 5], [6, 121], [3, 40], [31, 85], [8, 60], [3, 98], [27, 40], [31, 108], [9, 40], [23, 128], [2, 71], [27, 48], [0, 0]]","[0, 9, 5, 17, 11, 8, 4, 2, 7, 13, 19, 14, 10, 3, 6, 18, 16, 12, 20, 15, 1, 21]",353.62869192464586,13.62645697593689
3604,"[[0, 0], [152, 93], [128, 28], [42, 36], [100, 83], [38, 57], [127, 26], [63, 112], [11, 61], [166, 29], [125, 70], [60, 37], [31, 70], [109, 109], [146, 69], [5, 1], [46, 34], [106, 63], [69, 113], [127, 89], [6, 73], [0, 0]]","[0, 15, 3, 5, 12, 8, 20, 7, 18, 13, 4, 17, 10, 19, 1, 14, 9, 2, 6, 11, 16, 21]",603.6429620705832,17.10565733909607
3605,"[[0, 0], [29, 8], [9, 21], [22, 7], [19, 26], [4, 24], [21, 15], [26, 17], [5, 4], [25, 16], [7, 1], [18, 17], [16, 11], [25, 12], [28, 22], [8, 8], [2, 12], [29, 25], [31, 18], [14, 13], [22, 2], [0, 0]]","[0, 8, 16, 5, 2, 19, 12, 11, 6, 9, 7, 13, 3, 20, 1, 18, 14, 17, 4, 15, 10, 21]",148.47030588645217,16.60722851753235
3606,"[[0, 0], [2, 8], [124, 17], [96, 3], [20, 20], [21, 16], [37, 40], [78, 11], [109, 21], [99, 27], [113, 15], [78, 23], [72, 5], [41, 38], [124, 20], [51, 27], [88, 28], [102, 19], [32, 27], [9, 10], [89, 23], [0, 0]]","[0, 1, 19, 5, 4, 18, 6, 13, 15, 11, 16, 20, 9, 17, 8, 14, 2, 10, 3, 7, 12, 21]",299.77204997140734,14.03308916091919
3607,"[[0, 0], [89, 6], [143, 17], [138, 55], [166, 48], [8, 17], [78, 50], [33, 2], [32, 11], [76, 26], [134, 5], [56, 21], [133, 2], [101, 31], [60, 7], [97, 32], [22, 11], [167, 8], [52, 51], [126, 15], [121, 6], [0, 0]]","[0, 16, 8, 7, 14, 11, 9, 15, 13, 1, 20, 19, 12, 10, 2, 17, 4, 3, 6, 18, 5, 21]",489.331451180474,14.039178848266602
3608,"[[0, 0], [31, 69], [72, 13], [92, 29], [4, 1], [54, 55], [84, 68], [89, 11], [36, 20], [29, 17], [37, 66], [13, 54], [52, 49], [47, 46], [86, 7], [1, 57], [90, 56], [54, 72], [17, 54], [29, 50], [50, 56], [0, 0]]","[0, 9, 8, 13, 12, 5, 20, 19, 18, 11, 15, 1, 10, 17, 6, 16, 3, 7, 14, 2, 4, 21]",375.05627128155953,15.68965983390808
3609,"[[0, 0], [73, 61], [72, 42], [48, 67], [23, 106], [56, 65], [15, 48], [56, 19], [57, 61], [54, 25], [78, 32], [81, 102], [1, 78], [25, 139], [6, 115], [17, 145], [49, 1], [40, 16], [68, 34], [2, 137], [76, 29], [0, 0]]","[0, 17, 9, 20, 10, 2, 8, 5, 3, 6, 12, 4, 14, 19, 15, 13, 11, 1, 18, 7, 16, 21]",532.2036697446073,17.955163955688477
3610,"[[0, 0], [106, 12], [56, 42], [53, 51], [115, 20], [67, 47], [71, 5], [60, 54], [5, 11], [67, 48], [120, 61], [108, 36], [6, 11], [100, 40], [58, 59], [59, 62], [99, 40], [32, 50], [89, 41], [60, 47], [5, 23], [0, 0]]","[0, 8, 12, 20, 17, 3, 7, 14, 15, 19, 2, 5, 9, 18, 16, 13, 10, 11, 4, 1, 6, 21]",361.25722153834334,17.085627555847168
3611,"[[0, 0], [92, 116], [22, 129], [51, 110], [106, 63], [100, 17], [99, 34], [65, 113], [107, 20], [26, 77], [106, 21], [65, 80], [11, 116], [54, 44], [62, 149], [94, 123], [110, 121], [40, 52], [5, 102], [77, 23], [58, 71], [0, 0]]","[0, 17, 20, 11, 3, 2, 12, 18, 9, 13, 19, 5, 8, 10, 6, 4, 16, 15, 1, 14, 7, 21]",679.3123062299439,14.716284275054932
3612,"[[0, 0], [128, 102], [32, 143], [62, 197], [23, 165], [111, 172], [49, 134], [71, 66], [22, 10], [78, 189], [125, 134], [97, 107], [114, 40], [61, 75], [96, 63], [42, 195], [47, 158], [76, 183], [72, 132], [75, 64], [26, 86], [0, 0]]","[0, 19, 7, 13, 20, 6, 2, 16, 4, 15, 3, 9, 17, 5, 10, 18, 11, 1, 14, 12, 8, 21]",748.2731940695988,16.567374229431152
3613,"[[0, 0], [124, 12], [95, 94], [133, 79], [114, 6], [39, 73], [82, 67], [120, 20], [87, 19], [128, 5], [11, 64], [132, 13], [103, 76], [84, 90], [115, 90], [147, 19], [127, 8], [65, 91], [30, 61], [31, 13], [135, 55], [0, 0]]","[0, 10, 18, 5, 17, 13, 2, 12, 14, 3, 20, 15, 11, 9, 16, 1, 7, 4, 8, 6, 19, 21]",525.346146587923,20.465643405914307
3614,"[[0, 0], [3, 97], [92, 31], [9, 24], [101, 6], [61, 104], [111, 104], [65, 39], [64, 102], [95, 55], [75, 83], [30, 98], [46, 7], [9, 41], [13, 54], [116, 49], [40, 53], [62, 94], [22, 47], [64, 53], [107, 25], [0, 0]]","[0, 3, 13, 14, 18, 16, 7, 2, 4, 20, 15, 9, 6, 17, 8, 5, 11, 1, 10, 19, 12, 21]",609.6192823818706,14.932572841644289
3615,"[[0, 0], [190, 59], [64, 107], [161, 31], [64, 100], [141, 5], [40, 61], [191, 6], [81, 52], [173, 83], [41, 16], [107, 18], [179, 61], [150, 118], [124, 64], [137, 46], [123, 87], [172, 35], [186, 116], [153, 56], [40, 1], [0, 0]]","[0, 20, 10, 8, 11, 5, 3, 17, 7, 1, 12, 19, 15, 14, 16, 9, 18, 13, 4, 2, 6, 21]",762.3759475136526,19.776777982711792
3616,"[[0, 0], [102, 58], [86, 58], [95, 35], [115, 42], [78, 52], [10, 47], [2, 14], [89, 35], [103, 14], [28, 29], [98, 2], [11, 20], [118, 51], [54, 23], [16, 13], [27, 34], [4, 9], [78, 18], [41, 51], [66, 62], [0, 0]]","[0, 17, 7, 12, 10, 16, 6, 19, 20, 5, 2, 1, 13, 4, 3, 8, 9, 11, 18, 14, 15, 21]",373.39316674170607,15.257972478866575
3617,"[[0, 0], [177, 55], [158, 50], [141, 28], [167, 47], [168, 27], [15, 46], [68, 4], [20, 35], [164, 17], [38, 85], [162, 23], [5, 52], [168, 21], [136, 58], [100, 71], [120, 37], [155, 29], [156, 45], [107, 13], [76, 49], [0, 0]]","[0, 8, 6, 12, 10, 20, 15, 14, 18, 2, 4, 1, 5, 13, 9, 11, 17, 3, 16, 19, 7, 21]",513.3672724488013,18.20991516113281
